1.000000000000e-03	7.993605777301e-13
1.000000112284e-03	-4.386535579215e-10
1.000000336852e-03	-3.298186612710e-09
1.000000785988e-03	-3.321025232594e-08
1.000001376977e-03	-1.536067664176e-07
1.000002558957e-03	-6.819358908672e-07
1.000003759326e-03	-1.478797621246e-06
1.000006160064e-03	-3.348949409343e-06
1.000010000000e-03	-6.564155256683e-06
1.000010365152e-03	-6.871502186812e-06
1.000011095456e-03	-7.481765479156e-06
1.000012556063e-03	-8.663422860877e-06
1.000015477279e-03	-1.077064629484e-05
1.000021319710e-03	-1.325430743648e-05
1.000031319710e-03	-8.738325909974e-06
1.000041319710e-03	1.149347469820e-05
1.000051319710e-03	5.219842674009e-05
1.000061319710e-03	1.171541387990e-04
1.000071319710e-03	2.091923065386e-04
1.000081319710e-03	3.305367753121e-04
1.000091319710e-03	4.828298323787e-04
1.000101319710e-03	6.674407973613e-04
1.000111319710e-03	8.855957380582e-04
1.000121319710e-03	1.139041870751e-03
1.000131319710e-03	1.431489210987e-03
1.000141319710e-03	1.769646164558e-03
1.000151319710e-03	2.167385251447e-03
1.000161319710e-03	2.684396058410e-03
1.000171319710e-03	3.362297358812e-03
1.000181319710e-03	4.209957676014e-03
1.000191319710e-03	5.220346551408e-03
1.000201319710e-03	6.386965684502e-03
1.000211319710e-03	7.701406340765e-03
1.000221319710e-03	9.159742157770e-03
1.000231319710e-03	1.075671379768e-02
1.000241319710e-03	1.249066734793e-02
1.000251319710e-03	1.435816094399e-02
1.000261319710e-03	1.635861878484e-02
1.000271319710e-03	1.848950447919e-02
1.000281319710e-03	2.075072024931e-02
1.000291319710e-03	2.313972130813e-02
1.000301319710e-03	2.565897319832e-02
1.000311319710e-03	2.830456337136e-02
1.000321319710e-03	3.107682381825e-02
1.000331319710e-03	3.397424689942e-02
1.000341319710e-03	3.699695890489e-02
1.000351319710e-03	4.014372650450e-02
1.000361319710e-03	4.341458895394e-02
1.000371319710e-03	4.680845597503e-02
1.000381319710e-03	5.032533409848e-02
1.000391319710e-03	5.396421416460e-02
1.000401319710e-03	5.772509742632e-02
1.000411319710e-03	6.160702153893e-02
1.000421319710e-03	6.560999538838e-02
1.000431319710e-03	6.973308441127e-02
1.000441319710e-03	7.397631023088e-02
1.000451319710e-03	7.833875554672e-02
1.000461319710e-03	8.282045571547e-02
1.000471319710e-03	8.742050493397e-02
1.000481319710e-03	9.213895121931e-02
1.000491319710e-03	9.697489714855e-02
